field_1,clust,lden,den,ID,Lat,Lon,depth,HDI,Voice,Population,Country_number,Code,Grav_tot,2010_regpop_mean,2020_regpop_mean,reg_pop_growth,SCORE,RATING,Productivity_mean,Landings,Tourism
1371,1372,0.70843299,3,3859,16.095,108.269,0,0.6022,-1.41604475,82294808.8,33,VNM,234,4262.682953,4701.41333,438.730377,0,none,21625.70572,3880.378057,5050000
1372,1373,0.46417848,1.3125,3858,16.0952,-88.2917,0,0.6836,0.62965428,306859.2,56,BLZ,148,1941.837656,2401.226523,459.3888673,2,Partially Effective,790.3207391,111.9051163,242000
1373,1374,0.717839793,1.75,3857,16.0951,-88.2714,1,0.6836,0.62965428,306859.2,56,BLZ,148,1968.66011,2432.487516,463.8274058,2,Partially Effective,787.7803444,111.9051163,242000
1374,1375,0.734656702,2.0625,3873,16.1325,108.31,0,0.6022,-1.41604475,82294808.8,33,VNM,650,4526.17989,4997.655849,471.4759588,0,none,7335.208454,3880.378057,5050000
1375,1376,0.717839793,1.75,3865,16.1083,-86.9514,0,0.5928,-0.33269106,7978403.2,55,HND,83,1353.646606,1658.230369,304.5837626,0,none,493.9560682,88.02194444,863000
1376,1377,0.262364264,1,3872,16.1283,-86.8875,1,0.5928,-0.33269106,7978403.2,55,HND,83,1236.484937,1528.09687,291.6119322,0,none,439.3415147,88.02194444,863000
1377,1378,2.332143895,10,3879,16.1481,108.234,0,0.6022,-1.41604475,82294808.8,33,VNM,234,4234.52788,4679.455627,444.9277465,0,Unrated,7560.605531,3880.378057,5050000
1378,1379,1.63979728,12.875,3875,16.1384,-61.7757,0,0.889333333,1.154507667,66854502.33,8,FRA,848,2301.214882,2441.548434,140.3335528,0,Unrated,49245.62331,71.54552582,76647000
1379,1380,1.486871128,4.125,3878,16.1469,108.262,0,0.6022,-1.41604475,82294808.8,33,VNM,234,4332.544314,4787.430505,454.8861904,0,Unrated,7509.874705,3880.378057,5050000
1380,1381,0.545314552,1.5625,3880,16.165,-88.3386,0,0.6598,0.767031,269434,56,BLZ,135,1818.159267,2264.048195,445.8889284,0,none,808.4310066,111.9051163,242000
1381,1382,1.029619417,2.5,3884,16.1751,-61.1056,0,0.8822,1.2105644,65972323,8,FRA,92,2362.269336,2481.997384,119.7280487,0,none,286.4248839,71.54552582,76647000
1382,1383,1.335001067,3.5,3885,16.1928,108.169,0,0.6022,-1.41604475,82294808.8,33,VNM,296,4114.355363,4551.771689,437.4163256,2,Partially Effective,17301.88253,3880.378057,5050000
1383,1384,1.431528828,6.125,3888,16.1999,-61.4898,0,0.889333333,1.154507667,66854502.33,8,FRA,949,2277.463575,2410.429762,132.9661866,0,none,60336.94913,71.54552582,76647000
1384,1385,0.578047362,1.5,3889,16.2071,-88.5104,0,0.6598,0.767031,269434,56,BLZ,144,1466.56862,1826.046956,359.4783367,2,Partially Effective,40675.62511,111.9051163,242000
1385,1386,0.299761539,1.0625,3890,16.2399,-61.2852,1,0.8822,1.2105644,65972323,8,FRA,191,2321.840303,2447.792629,125.9523264,0,none,34172.43845,71.54552582,76647000
1386,1387,0.389088715,1.1875,3891,16.2642,-86.6036,1,0.5696,-0.2567844,7105886.8,55,HND,529,1430.699263,1800.386858,369.6875949,0,none,349.9590706,88.02194444,863000
1387,1388,0.928740945,2.375,3900,16.3075,-86.5969,1,0.5696,-0.2567844,7105886.8,55,HND,529,1492.352578,1884.305326,391.9527478,0,none,326.5156375,88.02194444,863000
1388,1389,0.778018568,3.0625,3905,16.3372,-86.5669,0,0.5696,-0.2567844,7105886.8,55,HND,69,1540.914322,1950.786356,409.8720337,0,none,313.1112481,88.02194444,863000
1389,1390,0.852601267,2.25,3906,16.3422,-86.5608,1,0.5696,-0.2567844,7105886.8,55,HND,69,1543.02882,1957.206062,414.177242,0,none,311.281363,88.02194444,863000
1390,1391,-0.087176694,0.625,3911,16.35,-61.5833,1,0.85,1.3025585,62258365.8,8,FRA,179,2330.832331,2491.818116,160.9857848,0,none,2548.481231,71.54552582,76647000
1391,1392,0.869175408,2.15625,3912,16.3642,-86.5186,1,0.5696,-0.2567844,7105886.8,55,HND,69,1579.41161,2006.345311,426.9337016,0,none,307.4245954,88.02194444,863000
1392,1393,0.999217414,3.1875,3920,16.4459,-88.1958,0,0.6598,0.767031,269434,56,BLZ,117,1355.96766,1670.054918,314.0872576,1,Effective,782.0397956,111.9051163,242000
1393,1394,0.851464128,2.125,3917,16.4312,-61.5429,1,0.8822,1.2105644,65972323,8,FRA,122,2403.103945,2571.990619,168.8866741,0,none,3783.946633,71.54552582,76647000
1394,1395,1.458615023,4,3921,16.4544,-88.0103,1,0.6836,0.62965428,306859.2,56,BLZ,104,1667.220826,2035.383434,368.1626083,3,Not Effective,437.5,111.9051163,242000
1395,1396,2.727852828,15,3922,16.4788,-85.9214,1,0.5696,-0.2567844,7105886.8,55,HND,49,1010.872801,1281.209791,270.3369901,0,none,402.7717945,88.02194444,863000
1396,1397,1.987362305,82.875,3923,16.5084,-87.9843,0,0.6598,0.767031,269434,56,BLZ,104,1340.46338,1643.397815,302.9344351,3,Not Effective,410.9481382,111.9051163,242000
1397,1398,2.830941756,111,3925,16.5626,-86.9443,1,0.6046,-0.44886264,8797677.6,55,HND,69,2020.887223,2620.094672,599.2074484,0,none,284.3127664,88.02194444,863000
1398,1399,0.776258997,1.96875,3926,16.7133,-87.8545,1,0.6598,0.767031,269434,56,BLZ,80,518.1336507,647.4170093,129.2833586,2,Partially Effective,381.5792546,111.9051163,242000
1399,1400,0.832909123,2,3944,16.7386,-62.2334,0,,-0.011871599,5900,57,MSR,20,2748.901949,2963.882192,214.9802421,0,none,245.736129,0.302635386,#N/A
1400,1401,0.356474904,1.375,3931,16.7239,41.8014,0.5,0.7924,-1.7653836,25924642.4,58,SAU,54,876.2516806,1118.431433,242.1797529,3,Not Effective,40527.27806,250.9596641,10850000
1401,1402,0.048790164,0.75,3936,16.7318,146.266,0,0.9168,1.3847258,21299630,2,AUS,0,0,0,0,0,none,117.4290196,126.2520912,5790000
1402,1403,0.247348121,1.125,3964,16.7517,-87.8148,0,0.6598,0.767031,269434,56,BLZ,80,453.0999964,567.2739093,114.173913,2,Partially Effective,371.4905184,111.9051163,242000
1403,1404,1.029619417,3,3971,16.752,-62.2333,1,,-0.011871599,5900,57,MSR,20,2740.445623,2955.855364,215.4097409,0,none,245.229391,0.302635386,#N/A
1404,1405,0.318288415,1.4,3975,16.75,-88.1,0,0.720333333,0.530456467,375746.6667,56,BLZ,103,377.5346907,484.0657028,106.5310121,0,none,24935.83298,111.9051163,242000
1405,1406,0.895876957,2.375,3994,16.7935,-62.2127,0,,0.00335455,5900,57,MSR,21,2679.656903,2890.554887,210.8979845,0,none,242.6032596,0.302635386,#N/A
1406,1407,-0.130682382,0.6,3990,16.78,-88.08,1,0.713866667,0.585273273,360698.4333,56,BLZ,103,351.4919653,453.2232573,101.731292,3,Not Effective,16996.06973,111.9051163,242000
1407,1408,0.832909123,2,4008,16.8166,-62.206,0,,0.00335455,5900,57,MSR,21,2626.033723,2837.627185,211.5934622,0,none,240.8411847,0.302635386,#N/A
1408,1409,0.178837222,0.9,4015,16.8,-88.08,0,0.713866667,0.585273273,360698.4333,56,BLZ,101,315.7040005,411.9859636,96.28196309,3,Not Effective,17018.11949,111.9051163,242000
1409,1410,0.09531018,0.8,4013,16.87,-88.07,1,0.7074,0.64009008,345650.2,56,BLZ,101,260.1125165,350.1579247,90.04540818,3,Not Effective,13395.8169,111.9051163,242000
1410,1411,2.756189905,154.9375,4014,16.8961,-86.0585,0,0.6598,0.767031,269434,56,BLZ,39,1135.502408,1684.0233,548.5208921,0,none,265.7640414,111.9051163,242000
1411,1412,-0.223143551,0.5,4016,17.0675,-61.6653,0,,0.008138278,80161,59,AGA,104,2464.223686,2703.501197,239.2775114,0,none,31217.66745,#N/A,#N/A
1412,1413,0.105029156,0.8125,4017,17.1661,-62.6353,1,0.767466667,1.017234657,51182.7,60,KNA,159,1607.012303,1863.942866,256.9305637,0,none,16833.74387,29.09220191,98000
1413,1414,1.810350884,16.25,4018,17.1684,-61.8183,1,,0.008138278,80161,59,AGA,215,2377.888708,2575.303216,197.4145077,0,none,28719.21639,#N/A,#N/A
1414,1415,0.717839793,1.75,4019,17.1861,-62.6806,1,0.7606,1.06850998,50328.4,60,KNA,159,1901.995903,2209.349141,307.3532373,0,none,28086.4493,29.09220191,98000
1415,1416,2.846695557,194,4021,17.2066,-87.5556,1,0.6598,0.767031,269434,56,BLZ,52,287.569265,386.4628199,98.89355488,2,Partially Effective,321.6475454,111.9051163,242000
1416,1417,1.031211268,3.375,4026,17.2231,-62.6606,1,0.767466667,1.017234657,51182.7,60,KNA,159,1833.137802,2136.888444,303.7506419,0,none,39981.49736,29.09220191,98000
1417,1418,1.667042938,113.3125,4027,17.2261,-87.6047,1,0.6598,0.767031,269434,56,BLZ,57,304.9501186,409.4835743,104.5334557,0,none,356.3894868,111.9051163,242000
1418,1419,1.065007914,2.625,4028,17.2465,-88.0506,0,0.6598,0.767031,269434,56,BLZ,93,284.1034906,374.5641382,90.46064765,0,none,6701.002702,111.9051163,242000
1419,1420,1.24411722,3.25,4030,17.2683,-62.6522,1,0.7606,1.06850998,50328.4,60,KNA,29,1792.116905,2089.06925,296.9523447,3,Not Effective,52627.57372,29.09220191,98000
1420,1421,0.832909123,2,4031,17.2748,-62.7191,1,0.713,0.875266375,45738.2,60,KNA,179,1927.878254,2255.544252,327.6659982,0,none,50643.43523,29.09220191,98000
1421,1422,1.09907051,4.125,4032,17.2777,-87.8096,0,0.6598,0.767031,269434,56,BLZ,66,303.655178,402.5853305,98.93015247,0,none,331.2794353,111.9051163,242000
1422,1423,0.622827774,1.75,4034,17.341,-88.0205,1,0.6598,0.767031,269434,56,BLZ,87,287.4160284,376.655431,89.2394026,0,none,16319.85272,111.9051163,242000
1423,1424,0.262364264,1,4036,17.4569,-88.0338,1,0.6598,0.767031,269434,56,BLZ,93,284.5625184,370.8072134,86.24469499,0,none,60674.5263,111.9051163,242000
1424,1425,0.087593785,0.8125,4038,17.4669,-62.9908,1,,-0.004805798,227092,45,NLA,21,1740.618059,2045.750031,305.1319717,2,Partially Effective,253.0886911,#N/A,#N/A
1425,1426,4.816645932,123.25,4039,17.5169,-63.0058,1,,-0.004805798,227092,45,NLA,18,1740.618059,2045.750031,305.1319717,2,Partially Effective,251.8493383,#N/A,#N/A
1426,1427,0.989810603,4.625,4040,17.6355,-148.619,0,,,263900.2,13,PYF,55,2406.920344,2917.934028,511.0136842,0,none,188.3538849,112.0653861,154000
1427,1428,0.717839793,1.75,4041,17.6849,-88.0103,1,0.6598,0.767031,269434,56,BLZ,70,457.9732987,580.7270545,122.7537557,0,none,378.5804642,111.9051163,242000
1428,1429,1.029619417,2.5,4042,17.7626,-76.0564,0,0.6868,0.482892725,2708400.4,61,JAM,195,6286.3593,6468.631911,182.2726106,0,none,238.2093518,606.4584543,1922000
1429,1430,0.262364264,1,4043,17.7854,-87.9921,1,0.6836,0.62965428,306859.2,56,BLZ,67,461.8111905,583.6404029,121.8292124,2,Partially Effective,374.3830316,111.9051163,242000
1430,1431,0.587786665,1.5,4044,17.7947,-77.0772,0,0.7214,0.57561922,2858585.4,61,JAM,330,4446.927502,4601.296637,154.369135,3,Not Effective,48708.32824,606.4584543,1922000
1431,1432,1.524991844,5.875,4047,17.7982,-77.0006,1,0.7174,0.57561922,2782161.4,61,JAM,200,4456.589117,4609.483529,152.8944118,3,Not Effective,50039.7405,606.4584543,1922000
1432,1433,3.947390149,51.5,4051,17.8016,-71.3046,0,0.7162,0.13472482,10047840.6,62,DOM,239,1460.302827,1861.082387,400.7795608,3,Not Effective,53978.52531,98.86524195,4125000
1433,1434,3.426010279,41.375,4053,17.8119,-71.6417,0,0.6916,0.14621074,9457496,62,DOM,206,3388.527957,4678.714461,1290.186504,3,Not Effective,250.3104474,98.86524195,4125000
1434,1435,0.96002137,2.3125,4054,17.8127,-77.5483,0.5,0.7174,0.57561922,2782161.4,61,JAM,291,4569.713442,4733.975643,164.2622012,0,none,372.0664913,606.4584543,1922000
1435,1436,0.944275913,2.75,4058,17.8339,-87.9939,0,0.713866667,0.585273273,360698.4333,56,BLZ,67,450.7150445,568.9888077,118.2737632,0,none,374.010512,111.9051163,242000
1436,1437,0.201480989,0.9375,4056,17.8294,-76.9849,0,0.7021,0.529255972,2745280.9,61,JAM,200,4440.315665,4592.867325,152.5516604,3,Not Effective,60548.19388,606.4584543,1922000
1437,1438,1.826496588,5.9375,4057,17.8323,-76.9222,0,0.7194,0.55580215,2820373.4,61,JAM,190,4452.080515,4603.8964,151.8158858,3,Not Effective,61342.20058,606.4584543,1922000
1438,1439,0.53110298,1.625,4059,17.8607,-87.9732,1,0.6836,0.62965428,306859.2,56,BLZ,61,451.3995348,569.3793104,117.9797756,1,Effective,3032.457952,111.9051163,242000
1439,1440,0.262364264,1,4061,17.885,-66.9517,1,,0.464570133,3308883,63,PRI,397,6423.806109,6326.338049,-97.46806031,0,none,10294.71236,19.81489395,3186000
1440,1441,0.123889288,0.84375,4076,17.9186,-67.0192,0,,0.464570133,3308883,63,PRI,353,5747.771573,5672.520504,-75.25106858,3,Not Effective,17908.06922,19.81489395,3186000
1441,1442,2.483655085,89.875,4063,17.8945,-71.6699,1,0.6916,0.14621074,9457496,62,DOM,206,5673.94475,7906.065043,2232.120293,0,none,13651.33893,98.86524195,4125000
1442,1443,0.262364264,1,4064,17.89502,-66.52838,1,,0.707613742,159040.2,29,GUM,375,7413.928912,7291.719058,-122.2098539,0,none,13869.68549,0.096946212,1197000
1443,1444,-0.150552546,0.5625,4066,17.8989,-66.0153,0,,0.65309936,3582867.4,63,PRI,444,7306.153132,7181.876912,-124.2762202,0,none,15292.12208,19.81489395,3186000
1444,1445,0.405000479,1.25,4069,17.90486,-66.08026,1,,0.789439233,160592.8,29,GUM,418,7122.306364,6999.240022,-123.0663418,0,none,17570.41333,0.096946212,1197000
1445,1446,1.536982827,5.125,4079,17.9199,-76.8199,0,0.7214,0.57561922,2858585.4,61,JAM,652,4532.616535,4687.467412,154.8508766,0,none,61011.90909,606.4584543,1922000
1446,1447,0.262364264,1,4070,17.904,-66.6086,1,,0.816622757,159816.5,29,GUM,413,7495.117879,7378.582322,-116.5355573,0,none,17234.29174,0.096946212,1197000
1447,1448,0.654925968,1.625,4091,17.9385,-87.9349,1,0.713866667,0.585273273,360698.4333,56,BLZ,69,445.7784539,560.9653227,115.1868688,0,none,16562.94902,111.9051163,242000
1448,1449,0.262364264,1,4080,17.92292,-66.20331,1,,0.789439233,160592.8,29,GUM,445,7123.341658,7000.416309,-122.9253493,0,none,24837.82687,0.096946212,1197000
1449,1450,1.796347957,13.375,4081,17.9232,-76.839,0,0.7174,0.57561922,2782161.4,61,JAM,652,4507.954757,4661.751923,153.7971663,0,none,64392.92222,606.4584543,1922000
1450,1451,0.547636694,1.5,4094,17.9553,-67.0531,0.5,,0.464570133,3308883,63,PRI,1084,5557.659377,5493.423522,-64.23585517,3,Not Effective,20969.77615,19.81489395,3186000
1451,1452,0.262364264,1,4088,17.9362,-66.8884,1,,0.789439233,159040.2,29,GUM,397,7219.334922,7081.012752,-138.3221705,0,none,30315.61107,0.096946212,1197000
1452,1453,0.587786665,1.5,4087,17.9361,-71.6887,1,0.6916,0.14621074,9457496,62,DOM,206,5550.006441,7718.610319,2168.603878,0,none,30262.2725,98.86524195,4125000
1453,1454,0.490102029,1.375,4095,17.9896,-63.06,1,,-0.004805798,227092,45,NLA,175,1661.291806,1947.780325,286.4885182,0,Unrated,373.2641277,#N/A,#N/A
1454,1455,0.405000479,1.25,4098,18.00057,-67.21117,1,,0.789439233,160592.8,29,GUM,264,4876.160956,4775.019793,-101.1411631,0,none,554.1076506,0.096946212,1197000
1455,1456,0.691895615,2.125,4097,17.994,-87.9047,1,0.6836,0.62965428,306859.2,56,BLZ,53,439.6677956,552.4477722,112.7799766,0,none,18838.21355,111.9051163,242000
1456,1457,0.262364264,1,4099,18.00138,-67.32993,1,,0.789439233,160592.8,29,GUM,166,4687.781041,4561.914913,-125.8661283,0,none,366.3356226,0.096946212,1197000
1457,1458,1.860196631,6.125,4100,18.0074,-77.8876,0,0.7174,0.57561922,2782161.4,61,JAM,228,3623.119679,3779.523667,156.4039882,0,none,58056.7137,606.4584543,1922000
1458,1459,4.428433007,83.5,4101,18.0251,-71.7425,1,0.6916,0.14621074,9457496,62,DOM,206,5307.684755,7349.262607,2041.577852,0,none,62969.05923,98.86524195,4125000
1459,1460,1.568615918,4.5,4102,18.02,-76.2688,1,0.7174,0.57561922,2782161.4,61,JAM,89,5718.972388,5927.21252,208.2401317,0,none,57682.58715,606.4584543,1922000
1460,1461,1.028821587,3,4103,18.035,-88.0313,1,0.6836,0.62965428,306859.2,56,BLZ,55,402.0673546,504.9361395,102.8687849,0,none,64344.55995,111.9051163,242000
1461,1462,0.728143366,3.875,4104,18.0383,-73.9095,1,0.483,-0.77020396,10399294.6,64,HTI,407,4043.609695,5394.292981,1350.683286,0,none,51179.51773,182.590659,255000
1462,1463,0.936093359,2.5,4111,18.0909,-63.0106,0,0.889333333,1.154507667,66854502.33,8,FRA,148,1700.721028,1983.039012,282.3179842,0,none,10169.78479,71.54552582,76647000
1463,1464,0.262364264,1,4106,18.0717,-67.93692,1,,0.84380628,159040.2,29,GUM,65,2936.700274,3684.303906,747.6036318,0,none,246.3306904,0.096946212,1197000
1464,1465,0.547636694,1.5,4110,18.0882,-65.4619,0,,0.65309936,3582867.4,63,PRI,178,7278.884768,7237.269537,-41.61523078,0,none,46333.20154,19.81489395,3186000
1465,1466,0.262364264,1,4109,18.0863,-87.8659,1,0.6836,0.62965428,306859.2,56,BLZ,42,430.9477256,540.1665138,109.2187881,2,Partially Effective,22016.91556,111.9051163,242000
1466,1467,0.247348121,1.125,4115,18.0999,-77.9861,0,0.722866667,0.599420223,2889617.033,61,JAM,325,3394.968169,3531.719166,136.7509965,0,none,60740.96537,606.4584543,1922000
1467,1468,0.350309598,1.125,4117,18.1004,-73.9431,0,0.483,-0.77020396,10399294.6,64,HTI,414,4044.349152,5401.441672,1357.09252,0,none,46658.35269,182.590659,255000
1468,1469,1.501020512,6.75,4119,18.1076,-77.9995,0,0.7214,0.53598508,2858585.4,61,JAM,325,3372.773438,3507.7439,134.9704614,0,none,58401.51839,606.4584543,1922000
1469,1470,1.989162797,8.0625,4120,18.1184,-63.0566,1,0.889333333,1.154507667,66854502.33,8,FRA,67,1698.183978,1980.258445,282.0744669,0,none,537.8513632,71.54552582,76647000
1470,1471,0.262364264,1,4122,18.1365,-78.0383,1,0.7214,0.57561922,2858585.4,61,JAM,307,3300.582373,3427.101834,126.5194613,0,none,54152.56075,606.4584543,1922000
1471,1472,2.727852828,15,4123,18.1452,-73.9779,1,0.483,-0.77020396,10399294.6,64,HTI,591,4040.622279,5412.303898,1371.681619,0,none,48752.78584,182.590659,255000
1472,1473,0.262364264,1,4124,18.14658,-67.24758,1,,-0.011871599,164333.3333,29,GUM,348,4932.001837,4832.261341,-99.74049591,0,none,437.1807237,0.096946212,1197000
1473,1474,0.547636694,1.5,4126,18.1634,-65.51913,1,,0.62578825,157559.4,29,GUM,266,7366.65205,7316.577433,-50.0746173,0,none,28643.41467,0.096946212,1197000
1474,1475,0.576609416,1.625,4127,18.16493,-65.4909,1,,0.62578825,157559.4,29,GUM,266,7374.205255,7328.259336,-45.94591812,0,none,21558.50481,0.096946212,1197000
1475,1476,0.832909123,2,4133,18.1753,-76.3914,0,0.7174,0.57561922,2782161.4,61,JAM,330,5299.39929,5491.036298,191.6370074,0,none,14124.74836,606.4584543,1922000
1476,1477,0.283874637,1.125,4134,18.1814,-76.4186,1,0.7174,0.57561922,2782161.4,61,JAM,330,5220.324298,5408.756406,188.4321073,0,none,11923.35339,606.4584543,1922000
1477,1478,0.262364264,1,4135,18.1893,-67.1919,1,,-0.011871599,164333.3333,29,GUM,1803,5135.653462,5075.777968,-59.87549354,0,none,464.1494105,0.096946212,1197000
1478,1479,1.107089158,2.875,4136,18.1915,-78.1229,1,0.7214,0.53598508,2858585.4,61,JAM,307,3141.651674,3251.850172,110.1984977,0,none,57426.55473,606.4584543,1922000
1479,1480,1.714608892,8.25,4139,18.2081,-73.5038,1,0.483,-0.77020396,10399294.6,64,HTI,299,4392.174198,6928.720249,2536.546051,0,none,65535,182.590659,255000
1480,1481,-0.268917802,0.625,4140,18.2092,109.507,0,0.621,-1.51746775,1288089000,65,CHN,523,2945.803729,3426.556449,480.7527199,0,Unrated,62464.73606,5058.046012,55664000
1481,1482,0.179231948,1,4144,18.2169,-78.2667,0,0.7174,0.57561922,2782161.4,61,JAM,125,3027.601015,3129.088864,101.4878499,0,none,22401.64946,606.4584543,1922000
1482,1483,-0.223143551,0.5,4146,18.2258,-72.0667,1,0.483,-0.77020396,10399294.6,64,HTI,262,5562.13273,7963.374545,2401.241815,0,none,65421.50191,182.590659,255000
1483,1484,2.587693365,68.375,4147,18.237,-74.0912,1,0.483,-0.77020396,10399294.6,64,HTI,1044,4049.213348,5327.295678,1278.082331,0,none,65441.16347,182.590659,255000
1484,1485,0.204710645,2.4375,4151,18.257,-73.4555,0,0.483,-0.77020396,10399294.6,64,HTI,1247,4422.673287,6969.103357,2546.43007,0,none,65535,182.590659,255000
1485,1486,1.144747232,3.46875,4152,18.2618,-78.3663,1,0.7214,0.57561922,2858585.4,61,JAM,1229,2976.327611,3076.996788,100.6691767,2,Partially Effective,223.5339577,606.4584543,1922000
1486,1487,0.262364264,1,4154,18.27587,-65.2773,1,,-0.011871599,164333.3333,29,GUM,129,7351.972382,7251.740446,-100.2319363,0,Unrated,424.6702008,0.096946212,1197000
1487,1488,-0.597837001,0.25,4155,18.2811,-74.1814,1,0.483,-0.77020396,10399294.6,64,HTI,526,4110.968377,5443.267719,1332.299341,0,none,50959.95,182.590659,255000
1488,1489,0.019610357,0.75,4156,18.2873,-74.3433,0,0.483,-0.77020396,10399294.6,64,HTI,266,4100.062798,5448.512387,1348.449589,0,none,18246.86887,182.590659,255000
1489,1490,0.523549836,1.5,4157,18.2941,-76.7907,0.5,0.7194,0.55580215,2820373.4,61,JAM,133,4572.091497,4729.201164,157.1096675,0,none,30828.72434,606.4584543,1922000
1490,1491,0.262364264,1,4166,18.32779,-65.332,1,,-0.011871599,164333.3333,29,GUM,127,7481.607283,7415.00476,-66.60252235,0,Unrated,435.4616951,0.096946212,1197000
1491,1492,0.9102973,2.1875,4164,18.322,-64.6052,0,,0.9570651,29802,66,BVI,86,1086.410467,1127.376921,40.96645395,0,none,9169.228688,23.55557156,#N/A
1492,1493,0.828160749,3.375,4163,18.3181,-78.3519,0,0.7174,0.57561922,2782161.4,61,JAM,177,2974.109573,3074.782716,100.6731433,2,Partially Effective,225,606.4584543,1922000
1493,1494,0.974144079,6.25,4168,18.3286,-68.8182,1,0.7162,0.13472482,10047840.6,62,DOM,273,3048.852801,4271.602546,1222.749745,0,none,65535,98.86524195,4125000
1494,1495,0.832909123,2,4172,18.33537,-65.56555,1,,-0.011871599,164333.3333,29,GUM,651,7507.687571,7457.473166,-50.21440518,0,Unrated,12033.39787,0.096946212,1197000
1495,1496,1.452505788,4.1875,4177,18.3432,-78.3438,0,0.7174,0.57561922,2782161.4,61,JAM,177,2967.234491,3067.871993,100.6375016,2,Partially Effective,225.5629306,606.4584543,1922000
1496,1497,0.262364264,1,4185,18.35072,-67.26688,1,,0.789439233,159040.2,29,GUM,1220,4990.055751,4892.058808,-97.99694304,0,none,308.0173262,0.096946212,1197000
