clust,lden,den,ID,Lat,Lon,depth,Country_number,Code,Grav_tot,reg_pop_growth,MPA_SCORE,RATING,Productivity_mean
1415,0.717839793,1.75,4019,17.1861,-62.6806,1,60,KNA,159,307.3532373,0,none,28086.4493
1416,2.846695557,194,4021,17.2066,-87.5556,1,56,BLZ,52,98.89355488,2,Partially Effective,321.6475454
1417,1.031211268,3.375,4026,17.2231,-62.6606,1,60,KNA,159,303.7506419,0,none,39981.49736
1418,1.667042938,113.3125,4027,17.2261,-87.6047,1,56,BLZ,57,104.5334557,0,none,356.3894868
1419,1.065007914,2.625,4028,17.2465,-88.0506,0,56,BLZ,93,90.46064765,0,none,6701.002702
1420,1.24411722,3.25,4030,17.2683,-62.6522,1,60,KNA,29,296.9523447,3,Not Effective,52627.57372
1421,0.832909123,2,4031,17.2748,-62.7191,1,60,KNA,179,327.6659982,0,none,50643.43523
1422,1.09907051,4.125,4032,17.2777,-87.8096,0,56,BLZ,66,98.93015247,0,none,331.2794353
1423,0.622827774,1.75,4034,17.341,-88.0205,1,56,BLZ,87,89.2394026,0,none,16319.85272
1424,0.262364264,1,4036,17.4569,-88.0338,1,56,BLZ,93,86.24469499,0,none,60674.5263
1425,0.087593785,0.8125,4038,17.4669,-62.9908,1,45,NLA,21,305.1319717,2,Partially Effective,253.0886911
1426,4.816645932,123.25,4039,17.5169,-63.0058,1,45,NLA,18,305.1319717,2,Partially Effective,251.8493383
1427,0.989810603,4.625,4040,17.6355,-148.619,0,13,PYF,55,511.0136842,0,none,188.3538849
1428,0.717839793,1.75,4041,17.6849,-88.0103,1,56,BLZ,70,122.7537557,0,none,378.5804642
1429,1.029619417,2.5,4042,17.7626,-76.0564,0,61,JAM,195,182.2726106,0,none,238.2093518
1430,0.262364264,1,4043,17.7854,-87.9921,1,56,BLZ,67,121.8292124,2,Partially Effective,374.3830316
1431,0.587786665,1.5,4044,17.7947,-77.0772,0,61,JAM,330,154.369135,3,Not Effective,48708.32824
1432,1.524991844,5.875,4047,17.7982,-77.0006,1,61,JAM,200,152.8944118,3,Not Effective,50039.7405
1433,3.947390149,51.5,4051,17.8016,-71.3046,0,62,DOM,239,400.7795608,3,Not Effective,53978.52531
1434,3.426010279,41.375,4053,17.8119,-71.6417,0,62,DOM,206,1290.186504,3,Not Effective,250.3104474
1435,0.96002137,2.3125,4054,17.8127,-77.5483,0.5,61,JAM,291,164.2622012,0,none,372.0664913
1436,0.944275913,2.75,4058,17.8339,-87.9939,0,56,BLZ,67,118.2737632,0,none,374.010512
1437,0.201480989,0.9375,4056,17.8294,-76.9849,0,61,JAM,200,152.5516604,3,Not Effective,60548.19388
1438,1.826496588,5.9375,4057,17.8323,-76.9222,0,61,JAM,190,151.8158858,3,Not Effective,61342.20058
1439,0.53110298,1.625,4059,17.8607,-87.9732,1,56,BLZ,61,117.9797756,1,Effective,3032.457952
1440,0.262364264,1,4061,17.885,-66.9517,1,63,PRI,397,-97.46806031,0,none,10294.71236
1441,0.123889288,0.84375,4076,17.9186,-67.0192,0,63,PRI,353,-75.25106858,3,Not Effective,17908.06922
1442,2.483655085,89.875,4063,17.8945,-71.6699,1,62,DOM,206,2232.120293,0,none,13651.33893
1443,0.262364264,1,4064,17.89502,-66.52838,1,29,GUM,375,-122.2098539,0,none,13869.68549
1444,-0.150552546,0.5625,4066,17.8989,-66.0153,0,63,PRI,444,-124.2762202,0,none,15292.12208
1445,0.405000479,1.25,4069,17.90486,-66.08026,1,29,GUM,418,-123.0663418,0,none,17570.41333
1446,1.536982827,5.125,4079,17.9199,-76.8199,0,61,JAM,652,154.8508766,0,none,61011.90909
1447,0.262364264,1,4070,17.904,-66.6086,1,29,GUM,413,-116.5355573,0,none,17234.29174
1448,0.654925968,1.625,4091,17.9385,-87.9349,1,56,BLZ,69,115.1868688,0,none,16562.94902
1449,0.262364264,1,4080,17.92292,-66.20331,1,29,GUM,445,-122.9253493,0,none,24837.82687
1450,1.796347957,13.375,4081,17.9232,-76.839,0,61,JAM,652,153.7971663,0,none,64392.92222
1451,0.547636694,1.5,4094,17.9553,-67.0531,0.5,63,PRI,1084,-64.23585517,3,Not Effective,20969.77615
1452,0.262364264,1,4088,17.9362,-66.8884,1,29,GUM,397,-138.3221705,0,none,30315.61107
1453,0.587786665,1.5,4087,17.9361,-71.6887,1,62,DOM,206,2168.603878,0,none,30262.2725
1454,0.490102029,1.375,4095,17.9896,-63.06,1,45,NLA,175,286.4885182,0,Unrated,373.2641277
1455,0.405000479,1.25,4098,18.00057,-67.21117,1,29,GUM,264,-101.1411631,0,none,554.1076506
1456,0.691895615,2.125,4097,17.994,-87.9047,1,56,BLZ,53,112.7799766,0,none,18838.21355
1457,0.262364264,1,4099,18.00138,-67.32993,1,29,GUM,166,-125.8661283,0,none,366.3356226
1458,1.860196631,6.125,4100,18.0074,-77.8876,0,61,JAM,228,156.4039882,0,none,58056.7137
1459,4.428433007,83.5,4101,18.0251,-71.7425,1,62,DOM,206,2041.577852,0,none,62969.05923
1460,1.568615918,4.5,4102,18.02,-76.2688,1,61,JAM,89,208.2401317,0,none,57682.58715
1461,1.028821587,3,4103,18.035,-88.0313,1,56,BLZ,55,102.8687849,0,none,64344.55995
1462,0.728143366,3.875,4104,18.0383,-73.9095,1,64,HTI,407,1350.683286,0,none,51179.51773
1463,0.936093359,2.5,4111,18.0909,-63.0106,0,8,FRA,148,282.3179842,0,none,10169.78479
1464,0.262364264,1,4106,18.0717,-67.93692,1,29,GUM,65,747.6036318,0,none,246.3306904
1465,0.547636694,1.5,4110,18.0882,-65.4619,0,63,PRI,178,-41.61523078,0,none,46333.20154
1466,0.262364264,1,4109,18.0863,-87.8659,1,56,BLZ,42,109.2187881,2,Partially Effective,22016.91556
1467,0.247348121,1.125,4115,18.0999,-77.9861,0,61,JAM,325,136.7509965,0,none,60740.96537
1468,0.350309598,1.125,4117,18.1004,-73.9431,0,64,HTI,414,1357.09252,0,none,46658.35269
1469,1.501020512,6.75,4119,18.1076,-77.9995,0,61,JAM,325,134.9704614,0,none,58401.51839
1470,1.989162797,8.0625,4120,18.1184,-63.0566,1,8,FRA,67,282.0744669,0,none,537.8513632
1471,0.262364264,1,4122,18.1365,-78.0383,1,61,JAM,307,126.5194613,0,none,54152.56075
1472,2.727852828,15,4123,18.1452,-73.9779,1,64,HTI,591,1371.681619,0,none,48752.78584
1473,0.262364264,1,4124,18.14658,-67.24758,1,29,GUM,348,-99.74049591,0,none,437.1807237
1474,0.547636694,1.5,4126,18.1634,-65.51913,1,29,GUM,266,-50.0746173,0,none,28643.41467
1475,0.576609416,1.625,4127,18.16493,-65.4909,1,29,GUM,266,-45.94591812,0,none,21558.50481
1476,0.832909123,2,4133,18.1753,-76.3914,0,61,JAM,330,191.6370074,0,none,14124.74836
1477,0.283874637,1.125,4134,18.1814,-76.4186,1,61,JAM,330,188.4321073,0,none,11923.35339
1478,0.262364264,1,4135,18.1893,-67.1919,1,29,GUM,1803,-59.87549354,0,none,464.1494105
1479,1.107089158,2.875,4136,18.1915,-78.1229,1,61,JAM,307,110.1984977,0,none,57426.55473
1480,1.714608892,8.25,4139,18.2081,-73.5038,1,64,HTI,299,2536.546051,0,none,65535
1481,-0.268917802,0.625,4140,18.2092,109.507,0,65,CHN,523,480.7527199,0,Unrated,62464.73606
1482,0.179231948,1,4144,18.2169,-78.2667,0,61,JAM,125,101.4878499,0,none,22401.64946
1483,-0.223143551,0.5,4146,18.2258,-72.0667,1,64,HTI,262,2401.241815,0,none,65421.50191
1484,2.587693365,68.375,4147,18.237,-74.0912,1,64,HTI,1044,1278.082331,0,none,65441.16347
1485,0.204710645,2.4375,4151,18.257,-73.4555,0,64,HTI,1247,2546.43007,0,none,65535
1486,1.144747232,3.46875,4152,18.2618,-78.3663,1,61,JAM,1229,100.6691767,2,Partially Effective,223.5339577
1487,0.262364264,1,4154,18.27587,-65.2773,1,29,GUM,129,-100.2319363,0,Unrated,424.6702008
1488,-0.597837001,0.25,4155,18.2811,-74.1814,1,64,HTI,526,1332.299341,0,none,50959.95
1489,0.019610357,0.75,4156,18.2873,-74.3433,0,64,HTI,266,1348.449589,0,none,18246.86887
1490,0.523549836,1.5,4157,18.2941,-76.7907,0.5,61,JAM,133,157.1096675,0,none,30828.72434
1491,0.262364264,1,4166,18.32779,-65.332,1,29,GUM,127,-66.60252235,0,Unrated,435.4616951
1492,0.9102973,2.1875,4164,18.322,-64.6052,0,66,BVI,86,40.96645395,0,none,9169.228688
1493,0.828160749,3.375,4163,18.3181,-78.3519,0,61,JAM,177,100.6731433,2,Partially Effective,225
1494,0.974144079,6.25,4168,18.3286,-68.8182,1,62,DOM,273,1222.749745,0,none,65535
1495,0.832909123,2,4172,18.33537,-65.56555,1,29,GUM,651,-50.21440518,0,Unrated,12033.39787
1496,1.452505788,4.1875,4177,18.3432,-78.3438,0,61,JAM,177,100.6375016,2,Partially Effective,225.5629306
1497,0.262364264,1,4185,18.35072,-67.26688,1,29,GUM,1220,-97.99694304,0,none,308.0173262
1498,1.667706821,5,4188,18.36033,-65.53089,1,29,GUM,280,-49.37233232,0,Unrated,3539.005509
1499,2.605909362,21.71875,4190,18.3647,-69.0242,1,62,DOM,327,2115.111058,3,Not Effective,52774.25509
1500,2.86505395,17.25,4191,18.3691,-68.8525,1,62,DOM,406,1328.351283,0,none,65315.74168
1501,2.399401267,39.625,4192,18.3735,-64.5102,0,66,BVI,46,44.58827556,0,none,385.2218972
1502,1.624023101,7.75,4194,18.3766,41.4478,0,58,SAU,103,213.6670502,0,none,42187.66731
1503,0.262364264,1,4196,18.38158,-67.4886,1,29,GUM,183,-30.40899679,0,none,241.9755287
1504,2.446685437,11.25,4198,18.3835,-73.4742,0,64,HTI,1247,2478.527372,0,none,65535
1505,0.262364264,1,4199,18.38544,-65.62972,1,29,GUM,7575,-50.02584553,0,none,6330.778647
1506,1.856282731,9.875,4200,18.4088,-76.9674,0,61,JAM,399,158.0353646,3,Not Effective,776.5177349
1507,1.312877479,4.4375,4201,18.4094,-77.0897,1,61,JAM,440,155.4552257,3,Not Effective,680.5404499
1508,0.662043228,1.6875,4209,18.4131,-76.944,1,61,JAM,339,160.0538213,0,none,321.8307947
1509,1.387481516,7.59375,4210,18.4134,-78.2702,1,61,JAM,261,100.5335499,0,none,228.8432505
1510,1.321124454,5.875,4212,18.4143,-74.4795,1,64,HTI,224,1382.65642,0,none,284.3694335
1511,2.426634325,18.40625,4213,18.4151,-77.1241,0,61,JAM,440,155.2680956,3,Not Effective,250.5
1512,0.611684346,1.5625,4232,18.4462,-69.6955,1,62,DOM,2962,1917.509564,3,Not Effective,65535
1513,-0.597837001,0.25,4219,18.4306,-72.7897,0,64,HTI,1735,3808.008289,0,none,256.0842902
1514,1.876381866,18.625,4220,18.4333,-72.7234,0,64,HTI,1735,3668.720096,0,none,250.5038689
1515,3.020058838,51.25,4229,18.4424,-69.6038,1,62,DOM,2640,1957.605741,0,none,65535
1516,0.798682666,2.25,4234,18.44883,-66.01738,1,29,GUM,2496,-118.0596383,0,none,559.3087232
1517,0.587786665,1.5,4235,18.4491,-68.4202,0,62,DOM,156,1089.731405,0,none,64519.81542
1518,1.58777535,5.375,4237,18.44,-77.1603,1,61,JAM,3943,155.199712,0,none,241.4716245
1519,0.792636643,2.125,4238,18.4529,-77.9675,0,61,JAM,574,126.9960836,3,Not Effective,244.1820816
1520,1.362460185,3.65625,4270,18.4917,-64.5272,0,66,BVI,45,44.58827556,0,none,441.9315162
1521,0.809941585,2.4375,4240,18.455,-64.7083,1,66,BVI,160,1.025942684,0,none,478.8080542
1522,1.568615918,4.5,4241,18.4568,-73.0713,0,64,HTI,5712,4154.505632,0,none,39720.32115
1523,-0.005025168,0.875,4242,18.4582,-78.0752,1,61,JAM,461,106.7727632,0,none,235.8362603
1524,1.173121531,2.9375,4244,18.4636,-77.3573,1,61,JAM,422,159.9434119,0,none,232.695494
1525,0.953101802,2.3125,4261,18.4744,-77.4089,1,61,JAM,422,161.4573888,0,none,231.0886222
1526,0.161268148,0.875,4250,18.4668,-78.0153,1,61,JAM,574,115.4274106,0,none,239.2437535
1527,0.247348121,1.125,4251,18.4674,-78.1214,1,61,JAM,461,103.2217524,0,none,231.9359059
1528,1.335001067,3.5,4255,18.469,-66.0908,0,63,PRI,12942,-117.7526623,0,none,554.8973797
1529,0.515813165,1.375,4262,18.4745,-66.1874,0,63,PRI,732,-124.120183,0,none,594.8220562
1530,-0.223143551,0.5,4263,18.477,-73.2383,0,64,HTI,375,4097.57964,0,none,43035.79312
1531,0.560047069,2.4375,4267,18.4886,-77.5096,0,61,JAM,229,164.4518423,0,none,234.3308065
1532,1.393546204,3.9375,4265,18.4829,-66.3424,0,63,PRI,521,-120.7650811,0,none,565.816525
1533,0.706144779,1.96875,4266,18.4867,-77.9312,0,61,JAM,740,132.4028983,0,none,239.1085483
1534,1.328027453,9,4272,18.4929,-66.3952,0,63,PRI,521,-121.5280647,0,none,538.8263483
1535,1.410031841,4.21875,4273,18.4933,-64.4603,0,66,BVI,37,44.83595567,0,none,402.9207834
1536,0.470979239,1.3125,4276,18.4959,-77.6332,0,61,JAM,321,167.7913344,0,none,237.6069274
1537,-0.223143551,0.5,4281,18.4,-64.6817,1,66,BVI,160,1.541790565,0,none,2547.417917
1538,-0.087176694,0.625,4283,18.5053,-73.3408,1,64,HTI,536,3349.095336,0,none,31290.72033
1539,0.048790164,0.75,4284,18.5139,-68.3586,1,62,DOM,385,1106.504205,0,none,45271.93587
1540,0.048790164,0.75,4285,18.5175,-68.297,1,62,DOM,385,1103.615859,0,none,30664.52388
1541,1.335001067,3.5,4286,18.5307,-73.534,0,64,HTI,375,2431.039548,0,none,20828.74368
1542,4.522331908,91.75,4287,18.5631,-73.5748,0,64,HTI,256,2485.069781,0,none,8851.283383
1543,1.314864458,3.4375,4290,18.6573,-68.3585,0,62,DOM,166,1082.385113,0,none,21273.47918
1544,1.461311901,16.875,4289,18.6559,-74.3077,1,64,HTI,125,1359.367665,0,none,309.9869682
1545,1.959064149,207.25,4293,18.6618,-74.1434,1,64,HTI,386,1302.231893,0,none,309.601471
1546,2.331396539,35.5,4300,18.6747,-74.2353,1,64,HTI,353,1341.99819,0,none,298.9870925
1547,1.182310242,3.875,4297,18.6707,-74.1752,1,64,HTI,386,1316.421188,0,none,302.4706405
1548,2.229070893,10.90625,4299,18.6739,-72.7714,0,64,HTI,259,3625.011106,0,none,269.6904397
1549,0.882365398,3.75,4302,18.6835,-68.3932,1,62,DOM,605,1058.520833,0,none,23710.66473
1550,2.93385687,18.5,4306,18.7021,-72.8111,0,64,HTI,259,3643.194114,0,none,278.3201584
1551,2.485305796,35.875,4309,18.7221,-68.4425,1,62,DOM,605,1024.760876,0,none,18335.07181
1552,0.587786665,1.5,4310,18.7417,-64.43,0,66,BVI,22,88.95676615,0,none,261.5256123
1553,0.856561012,2.0625,4311,18.7717,-64.878,0,66,BVI,81,17.98526502,0,none,223.145897
1554,-0.223143551,0.5,4312,18.7847,-73.0681,1,64,HTI,353,3925.956279,0,none,236.2878384
1555,2.282382386,9.5,4317,18.8085,-72.6422,0.5,64,HTI,551,3379.855321,0,none,36526.93844
1556,0.161268148,0.875,4318,18.8244,-72.8321,1,64,HTI,382,3613.747647,0,none,294.8352093
1557,0.490102029,1.375,4321,18.9154,-72.649,0,64,HTI,793,3390.101163,0,none,33674.49566
1558,0.438254931,1.25,4322,18.9335,-72.6809,0,64,HTI,3996,3444.713213,0,none,20511.81946
1559,1.107695941,4.1875,4323,18.9353,-73.1115,1,64,HTI,227,3808.440471,0,none,230.6356195
1560,0.425075465,1.25,4325,18.987,-68.805,0.5,62,DOM,129,852.4958561,0,none,592.2685093
1561,1.129139228,4.625,4329,19.0071,-68.8404,1,62,DOM,268,866.5463627,0,none,3088.865948
1562,1.602185569,15.5,4328,19.0003,-69.0381,0,62,DOM,1071,1418.591478,0,none,65535
1563,0.645991841,3,4330,19.0188,-68.8981,1,62,DOM,174,962.521175,3,Not Effective,22632.10021
1564,2.939413811,18.625,4331,19.022,-68.9799,0,62,DOM,222,1136.99362,3,Not Effective,55272.52776
1565,1.568615918,4.5,4334,19.0492,-69.0744,0,62,DOM,261,1392.411855,3,Not Effective,65535
1566,-0.597837001,0.25,4337,19.0888,-72.7989,1,64,HTI,303,3592.197439,0,none,288.6649762
1567,1.202278474,11.1875,4338,19.0911,-72.7345,0,64,HTI,4829,3527.458042,0,none,595.5359607
1568,-0.087176694,0.625,4340,19.1347,37.3693,1,67,SDN,137,436.1892704,0,none,13995.35581
1569,-0.167736368,0.625,4341,19.1919,-72.7777,0,64,HTI,424,3750.137281,0,none,296.1599649
1570,2.706246953,62.875,4342,19.1946,-69.3289,1,62,DOM,321,1810.81641,0,none,65535
1571,0.182321557,1,4343,19.2972,-69.1519,0,62,DOM,173,887.3008095,3,Not Effective,65535
1572,-0.356674944,0.4,4344,19.31,-81.39,0,68,CYM,4148,873.8830271,2,Partially Effective,237.1425416
1573,0.048790164,0.75,4345,19.3931,37.3091,0,67,SDN,330,425.643742,0,none,32517.34136
1574,1.239947054,7.5625,4346,19.5819,37.2503,0,67,SDN,733,398.9863341,0,none,55554.69172
1575,0.368582033,1.875,4350,19.6347,37.2951,1,67,SDN,733,410.6362258,0,none,38268.02382
1576,0.078172927,0.8125,4348,19.6269,37.2433,0,67,SDN,733,395.2316455,0,none,57862.52245
1577,0.048790164,0.75,4352,19.67,-69.9333,0,62,DOM,421,678.8427293,3,Not Effective,12802.60901
1578,0.562029917,2.59375,4353,19.6904,-71.843,1,64,HTI,157,1359.871516,0,none,6274.827452
1579,0.201480989,0.9375,4354,19.6998,-87.4171,0,69,MEX,23,117.0123514,2,Partially Effective,47380.95204
1580,-0.079791035,0.75,4358,19.722,37.4419,1,67,SDN,130,469.7460402,0,none,512.7368381
1581,2.388618605,17.5625,4362,19.7544,-72.0084,1,64,HTI,318,1665.656912,0,none,2949.230496
1582,1.155216489,3.5,4365,19.7704,-70.5183,1,62,DOM,7008,693.2173071,0,none,47531.22084
1583,3.708768429,44,4364,19.7689,-72.2596,1,64,HTI,437,1830.427799,0,none,48136.62376
1584,1.485911864,4.6875,4366,19.7754,-70.6425,0,62,DOM,35828,646.0449668,0,none,45564.59413
1585,0.489621965,1.46875,4380,19.8,-87.4686,0,69,MEX,31,210.1424516,2,Partially Effective,65535
1586,2.088365338,13.75,4373,19.7925,-72.327,0,64,HTI,299,1855.325337,0,none,38629.56522
1587,-0.274523418,0.5,4377,19.8407,-71.2129,0,62,DOM,377,677.7505718,0,none,18825.0501
1588,-0.223143551,0.5,4378,19.8761,-71.331,0,62,DOM,348,810.2778705,0,none,6464.396612
1589,0.019610357,0.75,4379,19.8995,-72.5918,1,64,HTI,517,2234.828861,0,none,876.4286242
1590,1.60823647,4.75,4381,19.9597,-75.7919,1,70,CUB,819,19.66809928,3,Not Effective,19386.69263
1591,1.415576199,6.875,4382,19.9634,-75.8357,1,70,CUB,1720,24.34056132,0,none,20873.60082
1592,0.224796316,1.5,4384,2.11233,97.0932,0,0,IDN,70,201.6293694,0,none,619.5139664
1593,0.182321557,1,4385,2.11667,96.6667,0,0,IDN,37,177.7819985,0,none,968.4779518
1594,1.349925002,13.5,4386,2.17289,104.112,0,30,MYS,227,2048.254478,0,none,1312.509616
1595,3.342861805,32.75,4391,2.22611,104.053,0,30,MYS,221,1912.185484,2,Partially Effective,1290.208336
1596,-0.087176694,0.625,4394,2.26167,118.253,1,0,IDN,7,86.48359335,0,Unrated,783.282759
1597,4.152775529,63.6875,4395,2.27117,104.127,1,30,MYS,193,1945.422296,0,none,1171.838533
1598,0.056255447,1,4400,2.30714,97.4008,0,0,IDN,72,209.8609005,0,none,911.7807009
1599,1.61446258,13.8125,4399,2.303,104.149,0,30,MYS,193,1825.173764,3,Not Effective,1102.810028
1600,0.674361144,1.6875,4408,2.46672,104.533,0.5,30,MYS,96,-0.851469514,0,none,799.9427787
1601,0.273617597,1.28125,4405,2.45956,104.488,1,30,MYS,96,1.05411824,0,none,816.1133627
1602,4.287715955,72.5,4416,2.4735,103.959,0,30,MYS,307,610.2905759,3,Not Effective,1407
1603,4.889892138,133.125,4421,2.51939,103.974,0,30,MYS,255,378.1813235,3,Not Effective,1421.420378
1604,0.155577214,0.875,4424,2.54447,103.925,0,30,MYS,255,330.0731282,3,Not Effective,1571.63853
1605,0.657868884,2,4432,2.58444,104.336,1,30,MYS,124,14.65108266,3,Not Effective,847.6370831
1606,-0.597837001,0.25,4434,2.61403,95.8738,0,0,IDN,684,216.8217095,0,none,51493.86079
1607,1.118823246,2.8125,4435,2.66144,104.166,1,30,MYS,132,34.0880127,0,none,893.2783664
1608,3.632309103,37.5,4440,2.67694,103.903,0,30,MYS,233,80.85885724,3,Not Effective,1531.123248
1609,0.10755569,0.875,4444,2.73639,104.226,0,30,MYS,129,22.29700899,2,Partially Effective,763.8703971
1610,0.282301665,1.0625,4442,2.71908,104.152,0,30,MYS,132,31.51767823,2,Partially Effective,821.3327971
1611,0.005923028,0.8125,4450,2.75836,104.199,0,30,MYS,129,23.84555038,2,Partially Effective,764.7696406
1612,0.269446096,1.0625,4454,2.78086,104.21,1,30,MYS,112,19.64181947,2,Partially Effective,756.5993552
1613,1.201887987,3.875,4455,2.78981,104.117,0,30,MYS,110,31.61823523,2,Partially Effective,807.5050708
1614,1.713797928,6.375,4467,2.816,104.151,0,30,MYS,110,28.13662093,2,Partially Effective,785.4232815
1615,0.247348121,1.125,4470,2.82406,104.188,0,30,MYS,112,21.58489092,2,Partially Effective,763.7678431
1616,0.832909123,2,4473,2.87428,104.188,0,30,MYS,113,20.43996017,2,Partially Effective,757.1110695
1617,1.993432424,8.1875,4475,2.87467,104.147,0,30,MYS,113,25.88566641,0,none,785.0526352
1618,1.351183709,4.75,4484,2.90019,104.051,1,30,MYS,121,33.16029344,0,none,879.4559969
1619,0.539204791,1.9375,4481,2.89342,73.4032,0,26,MDV,5,354.4872531,0,none,634.6737074
1620,0.915490091,2.3125,4492,2.93244,104.097,1,30,MYS,121,26.6056597,0,none,815.4030738
1621,3.598681186,36.25,4493,20.0054,-72.7496,1,64,HTI,663,2576.996057,0,none,262.8652966
1622,1.029619417,2.5,4494,20.0569,-72.9678,1,64,HTI,238,2669.346706,0,none,255.6218021
1623,0.438254931,1.25,4495,20.0921,-72.8106,1,64,HTI,231,2569.86454,0,none,248.7812396
1624,0.060001396,1,4496,20.1479,40.2324,0.5,58,SAU,169,252.2276152,0,none,28136.20794
1625,1.521948621,4.75,4497,20.2277,37.2093,1,67,SDN,83,303.9490002,0,none,14865.58063
1626,0.788019589,2.09375,4498,20.3206,-87.0245,1,69,MEX,31,568.4478154,3,Not Effective,33198.7577
1627,0.215891208,1.375,4502,20.3617,-87.0273,1,69,MEX,42,555.2989141,0,none,42910.06936
1628,0.082972582,0.84375,4503,20.3643,-87.3327,0,69,MEX,20,402.1553299,0,none,65535
1629,4.028471818,55.875,4505,20.3726,58.8059,1,71,OMN,13,16.33299016,0,none,32550.03885
1630,1.628013545,4.8125,4509,20.4708,-86.9821,1,69,MEX,135,559.7647487,3,Not Effective,65535
1631,1.398716881,3.75,4510,20.4979,-86.9551,1,69,MEX,418,562.2668049,0,none,65535
1632,2.913708438,18.125,4511,20.58,-87.1131,1,69,MEX,206,459.0172149,0,none,65535
1633,0.946555982,4.25,4512,20.6223,92.3128,0,72,BGD,399,147.9577496,0,none,39991.07241
1634,3.944974106,51.375,4513,20.6258,-87.0628,1,69,MEX,37,480.662038,0,none,65535
1635,1.367366351,3.625,4515,20.6764,-105.558,1,69,MEX,35,378.4645195,0,none,2939.245921
1636,2.660259537,14,4516,20.7167,-105.583,1,69,MEX,35,390.26857,0,none,2255.19391
1637,0.262364264,1,4517,20.7389,107.058,0,33,VNM,647,434.6971426,0,Unrated,65535
1638,0.733937174,1.875,4518,20.7542,107.104,0,33,VNM,647,432.5639653,2,Partially Effective,65535
1639,0.733937174,1.875,4519,20.7917,107.125,0,33,VNM,647,434.9109847,2,Partially Effective,65535
1640,-0.410490276,0.375,4521,20.8208,107.156,0,33,VNM,667,428.9034126,2,Partially Effective,65535
1641,0.262364264,1,4523,20.9875,107.571,0,33,VNM,497,410.8967558,3,Not Effective,65535
1642,0.155577214,0.875,4525,21.0667,107.588,0,33,VNM,497,384.1007628,3,Not Effective,65535
1643,1.568615918,4.5,4526,21.1042,107.619,0,33,VNM,497,356.4228801,3,Not Effective,65535
1644,0.005953545,0.8,4530,21.27,-157.84,0,73,USA,37868,531.8323277,0,none,65535
1645,0.572002345,1.5,4528,21.27,-157.69,0,73,USA,7825,450.0416121,0,none,54490.43089
1646,0.262364264,1,4531,21.29,-157.86,1,73,USA,3018,545.407932,0,none,65535
1647,2.220972562,27.875,4532,21.4331,-71.1489,1,74,TCA,540,11.08316882,3,Not Effective,312.4714705
1648,0.438254931,1.25,4533,21.4832,-71.517,1,74,TCA,47,128.8850525,0,none,13502.07758
1649,-0.356674944,0.4,4545,21.49,-72.22,1,74,TCA,27,95.57525316,0,none,609.3486614
